prim,Prime.result,target,congruent,operand,distance,subject,rt,OT,subjective.0.is.unaware,presentation_time,addition.place,counter.balance,exclude_from_analysis
11,11,13,no,A,-2,23,700,0.46875,0,1700,2,2,FALSE
11,11,9,no,A,2,23,700,0.46875,0,1700,2,2,FALSE
10,10,12,no,A,-2,23,873,0.46875,0,1700,2,2,FALSE
11,11,12,no,A,-1,23,NA,0.46875,0,1700,2,2,FALSE
9,9,12,no,A,-3,23,944,0.46875,0,1700,2,2,FALSE
12,12,10,no,A,2,23,768,0.46875,0,1700,2,2,FALSE
13,13,9,no,A,4,23,840,0.46875,0,1700,2,2,FALSE
10,10,11,no,A,-1,23,NA,0.46875,0,1700,2,2,FALSE
11,11,9,no,A,2,23,945,0.46875,0,1700,2,2,FALSE
12,12,10,no,A,2,23,664,0.46875,0,1700,2,2,FALSE
8,8,13,no,A,-5,23,665,0.46875,0,1700,2,2,FALSE
9,9,10,no,A,-1,23,664,0.46875,0,1700,2,2,FALSE
10,10,12,no,A,-2,23,872,0.46875,0,1700,2,2,FALSE
12,12,11,no,A,1,23,840,0.46875,0,1700,2,2,FALSE
12,12,13,no,A,-1,23,841,0.46875,0,1700,2,2,FALSE
9,9,14,no,A,-5,23,872,0.46875,0,1700,2,2,FALSE
11,11,12,no,A,-1,23,700,0.46875,0,1700,2,2,FALSE
12,12,11,no,A,1,23,700,0.46875,0,1700,2,2,FALSE
13,13,12,no,A,1,23,NA,0.46875,0,1700,2,2,FALSE
13,13,10,no,A,3,23,596,0.46875,0,1700,2,2,FALSE
12,12,13,no,A,-1,23,701,0.46875,0,1700,2,2,FALSE
11,11,12,no,A,-1,23,871,0.46875,0,1700,2,2,FALSE
12,12,8,no,A,4,23,804,0.46875,0,1700,2,2,FALSE
14,14,11,no,A,3,23,315,0.46875,0,1700,2,2,FALSE
13,13,9,no,A,4,23,736,0.46875,0,1700,2,2,FALSE
12,12,11,no,A,1,23,803,0.46875,0,1700,2,2,FALSE
13,13,12,no,A,1,23,1084,0.46875,0,1700,2,2,FALSE
13,13,11,no,A,2,23,NA,0.46875,0,1700,2,2,FALSE
8,8,8,yes,A,0,23,804,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,700,0.46875,0,1700,2,2,FALSE
8,8,8,yes,A,0,23,NA,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,560,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,804,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,944,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,1431,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,907,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,628,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,872,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,736,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,700,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,664,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,804,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,628,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,736,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,872,0.46875,0,1700,2,2,FALSE
14,14,14,yes,A,0,23,737,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,664,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,700,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,872,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,736,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,700,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,767,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,524,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,737,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,804,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,596,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,975,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,664,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,NA,0.46875,0,1700,2,2,FALSE
9,9,9,yes,A,0,23,768,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,735,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,840,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,872,0.46875,0,1700,2,2,FALSE
12,12,12,yes,A,0,23,803,0.46875,0,1700,2,2,FALSE
13,13,13,yes,A,0,23,1536,0.46875,0,1700,2,2,FALSE
10,10,10,yes,A,0,23,596,0.46875,0,1700,2,2,FALSE
11,11,11,yes,A,0,23,908,0.46875,0,1700,2,2,FALSE
14,14,14,yes,A,0,23,700,0.46875,0,1700,2,2,FALSE
0,0,2,no,S,-2,23,908,0.46875,0,1700,2,2,FALSE
0,0,5,no,S,-5,23,699,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,872,0.46875,0,1700,2,2,FALSE
0,0,3,no,S,-3,23,804,0.46875,0,1700,2,2,FALSE
0,0,4,no,S,-4,23,1084,0.46875,0,1700,2,2,FALSE
3,3,0,no,S,3,23,872,0.46875,0,1700,2,2,FALSE
1,1,0,no,S,1,23,944,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,976,0.46875,0,1700,2,2,FALSE
2,2,0,no,S,2,23,839,0.46875,0,1700,2,2,FALSE
4,4,0,no,S,4,23,523,0.46875,0,1700,2,2,FALSE
0,0,2,no,S,-2,23,804,0.46875,0,1700,2,2,FALSE
2,2,0,no,S,2,23,944,0.46875,0,1700,2,2,FALSE
1,1,0,no,S,1,23,944,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,840,0.46875,0,1700,2,2,FALSE
0,0,2,no,S,-2,23,1116,0.46875,0,1700,2,2,FALSE
3,3,2,no,S,1,23,872,0.46875,0,1700,2,2,FALSE
5,5,0,no,S,5,23,943,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,977,0.46875,0,1700,2,2,FALSE
4,4,0,no,S,4,23,737,0.46875,0,1700,2,2,FALSE
1,1,0,no,S,1,23,840,0.46875,0,1700,2,2,FALSE
2,2,0,no,S,2,23,1012,0.46875,0,1700,2,2,FALSE
1,1,6,no,S,-5,23,NA,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,839,0.46875,0,1700,2,2,FALSE
0,0,4,no,S,-4,23,804,0.46875,0,1700,2,2,FALSE
5,5,0,no,S,5,23,908,0.46875,0,1700,2,2,FALSE
3,3,0,no,S,3,23,1115,0.46875,0,1700,2,2,FALSE
2,2,4,no,S,-2,23,872,0.46875,0,1700,2,2,FALSE
6,6,3,no,S,3,23,872,0.46875,0,1700,2,2,FALSE
0,0,1,no,S,-1,23,1047,0.46875,0,1700,2,2,FALSE
4,4,0,no,S,4,23,736,0.46875,0,1700,2,2,FALSE
2,2,0,no,S,2,23,735,0.46875,0,1700,2,2,FALSE
1,1,0,no,S,1,23,NA,0.46875,0,1700,2,2,FALSE
0,0,2,no,S,-2,23,944,0.46875,0,1700,2,2,FALSE
3,3,0,no,S,3,23,909,0.46875,0,1700,2,2,FALSE
0,0,3,no,S,-3,23,737,0.46875,0,1700,2,2,FALSE
1,1,5,no,S,-4,23,804,0.46875,0,1700,2,2,FALSE
0,0,3,no,S,-3,23,908,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,700,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,769,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,804,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,1012,0.46875,0,1700,2,2,FALSE
3,3,3,yes,S,0,23,664,0.46875,0,1700,2,2,FALSE
2,2,2,yes,S,0,23,908,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,737,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,664,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,665,0.46875,0,1700,2,2,FALSE
4,4,4,yes,S,0,23,700,0.46875,0,1700,2,2,FALSE
2,2,2,yes,S,0,23,841,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,737,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,NA,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,NA,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,1189,0.46875,0,1700,2,2,FALSE
5,5,5,yes,S,0,23,804,0.46875,0,1700,2,2,FALSE
4,4,4,yes,S,0,23,1013,0.46875,0,1700,2,2,FALSE
2,2,2,yes,S,0,23,909,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,976,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,NA,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,NA,0.46875,0,1700,2,2,FALSE
3,3,3,yes,S,0,23,737,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,803,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,768,0.46875,0,1700,2,2,FALSE
6,6,6,yes,S,0,23,1047,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,944,0.46875,0,1700,2,2,FALSE
4,4,4,yes,S,0,23,804,0.46875,0,1700,2,2,FALSE
3,3,3,yes,S,0,23,840,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,872,0.46875,0,1700,2,2,FALSE
5,5,5,yes,S,0,23,768,0.46875,0,1700,2,2,FALSE
2,2,2,yes,S,0,23,841,0.46875,0,1700,2,2,FALSE
3,3,3,yes,S,0,23,768,0.46875,0,1700,2,2,FALSE
1,1,1,yes,S,0,23,NA,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,804,0.46875,0,1700,2,2,FALSE
2,2,2,yes,S,0,23,872,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,908,0.46875,0,1700,2,2,FALSE
0,0,0,yes,S,0,23,700,0.46875,0,1700,2,2,FALSE
12,12,8,no,A,4,24,737,0.90625,1,1700,1,2,TRUE
10,10,14,no,A,-4,24,840,0.90625,1,1700,1,2,TRUE
9,9,12,no,A,-3,24,595,0.90625,1,1700,1,2,TRUE
9,9,10,no,A,-1,24,596,0.90625,1,1700,1,2,TRUE
10,10,11,no,A,-1,24,664,0.90625,1,1700,1,2,TRUE
10,10,12,no,A,-2,24,664,0.90625,1,1700,1,2,TRUE
11,11,10,no,A,1,24,596,0.90625,1,1700,1,2,TRUE
12,12,9,no,A,3,24,699,0.90625,1,1700,1,2,TRUE
14,14,13,no,A,1,24,840,0.90625,1,1700,1,2,TRUE
11,11,13,no,A,-2,24,839,0.90625,1,1700,1,2,TRUE
8,8,9,no,A,-1,24,524,0.90625,1,1700,1,2,TRUE
9,9,11,no,A,-2,24,805,0.90625,1,1700,1,2,TRUE
11,11,13,no,A,-2,24,908,0.90625,1,1700,1,2,TRUE
11,11,9,no,A,2,24,596,0.90625,1,1700,1,2,TRUE
10,10,12,no,A,-2,24,664,0.90625,1,1700,1,2,TRUE
11,11,12,no,A,-1,24,840,0.90625,1,1700,1,2,TRUE
9,9,12,no,A,-3,24,664,0.90625,1,1700,1,2,TRUE
12,12,10,no,A,2,24,628,0.90625,1,1700,1,2,TRUE
13,13,9,no,A,4,24,664,0.90625,1,1700,1,2,TRUE
10,10,11,no,A,-1,24,735,0.90625,1,1700,1,2,TRUE
11,11,9,no,A,2,24,872,0.90625,1,1700,1,2,TRUE
12,12,10,no,A,2,24,NA,0.90625,1,1700,1,2,TRUE
8,8,13,no,A,-5,24,NA,0.90625,1,1700,1,2,TRUE
9,9,10,no,A,-1,24,628,0.90625,1,1700,1,2,TRUE
10,10,12,no,A,-2,24,1012,0.90625,1,1700,1,2,TRUE
12,12,11,no,A,1,24,700,0.90625,1,1700,1,2,TRUE
12,12,13,no,A,-1,24,700,0.90625,1,1700,1,2,TRUE
9,9,14,no,A,-5,24,628,0.90625,1,1700,1,2,TRUE
11,11,12,no,A,-1,24,840,0.90625,1,1700,1,2,TRUE
12,12,11,no,A,1,24,700,0.90625,1,1700,1,2,TRUE
13,13,12,no,A,1,24,664,0.90625,1,1700,1,2,TRUE
13,13,10,no,A,3,24,664,0.90625,1,1700,1,2,TRUE
12,12,13,no,A,-1,24,909,0.90625,1,1700,1,2,TRUE
11,11,12,no,A,-1,24,804,0.90625,1,1700,1,2,TRUE
12,12,8,no,A,4,24,525,0.90625,1,1700,1,2,TRUE
14,14,11,no,A,3,24,700,0.90625,1,1700,1,2,TRUE
13,13,9,no,A,4,24,628,0.90625,1,1700,1,2,TRUE
12,12,11,no,A,1,24,NA,0.90625,1,1700,1,2,TRUE
13,13,12,no,A,1,24,628,0.90625,1,1700,1,2,TRUE
13,13,11,no,A,2,24,871,0.90625,1,1700,1,2,TRUE
8,8,8,yes,A,0,24,804,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,736,0.90625,1,1700,1,2,TRUE
8,8,8,yes,A,0,24,768,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,663,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,767,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,665,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,699,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,840,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,701,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,665,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,560,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,737,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,596,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,595,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,NA,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,597,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,735,0.90625,1,1700,1,2,TRUE
14,14,14,yes,A,0,24,840,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,805,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,664,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,769,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,NA,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,700,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,628,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,735,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,1048,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,701,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,664,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,735,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,664,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,NA,0.90625,1,1700,1,2,TRUE
9,9,9,yes,A,0,24,664,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,872,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,804,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,629,0.90625,1,1700,1,2,TRUE
12,12,12,yes,A,0,24,664,0.90625,1,1700,1,2,TRUE
13,13,13,yes,A,0,24,700,0.90625,1,1700,1,2,TRUE
10,10,10,yes,A,0,24,560,0.90625,1,1700,1,2,TRUE
11,11,11,yes,A,0,24,628,0.90625,1,1700,1,2,TRUE
14,14,14,yes,A,0,24,737,0.90625,1,1700,1,2,TRUE
0,0,2,no,S,-2,24,736,0.90625,1,1700,1,2,TRUE
0,0,5,no,S,-5,24,736,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,736,0.90625,1,1700,1,2,TRUE
0,0,3,no,S,-3,24,595,0.90625,1,1700,1,2,TRUE
0,0,4,no,S,-4,24,597,0.90625,1,1700,1,2,TRUE
3,3,0,no,S,3,24,907,0.90625,1,1700,1,2,TRUE
1,1,0,no,S,1,24,628,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,525,0.90625,1,1700,1,2,TRUE
2,2,0,no,S,2,24,664,0.90625,1,1700,1,2,TRUE
4,4,0,no,S,4,24,663,0.90625,1,1700,1,2,TRUE
0,0,2,no,S,-2,24,839,0.90625,1,1700,1,2,TRUE
2,2,0,no,S,2,24,524,0.90625,1,1700,1,2,TRUE
1,1,0,no,S,1,24,736,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,523,0.90625,1,1700,1,2,TRUE
0,0,2,no,S,-2,24,767,0.90625,1,1700,1,2,TRUE
3,3,2,no,S,1,24,664,0.90625,1,1700,1,2,TRUE
5,5,0,no,S,5,24,736,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,525,0.90625,1,1700,1,2,TRUE
4,4,0,no,S,4,24,700,0.90625,1,1700,1,2,TRUE
1,1,0,no,S,1,24,872,0.90625,1,1700,1,2,TRUE
2,2,0,no,S,2,24,872,0.90625,1,1700,1,2,TRUE
1,1,6,no,S,-5,24,736,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,840,0.90625,1,1700,1,2,TRUE
0,0,4,no,S,-4,24,664,0.90625,1,1700,1,2,TRUE
5,5,0,no,S,5,24,629,0.90625,1,1700,1,2,TRUE
3,3,0,no,S,3,24,629,0.90625,1,1700,1,2,TRUE
2,2,4,no,S,-2,24,628,0.90625,1,1700,1,2,TRUE
6,6,3,no,S,3,24,768,0.90625,1,1700,1,2,TRUE
0,0,1,no,S,-1,24,804,0.90625,1,1700,1,2,TRUE
4,4,0,no,S,4,24,596,0.90625,1,1700,1,2,TRUE
2,2,0,no,S,2,24,664,0.90625,1,1700,1,2,TRUE
1,1,0,no,S,1,24,628,0.90625,1,1700,1,2,TRUE
0,0,2,no,S,-2,24,840,0.90625,1,1700,1,2,TRUE
3,3,0,no,S,3,24,736,0.90625,1,1700,1,2,TRUE
0,0,3,no,S,-3,24,664,0.90625,1,1700,1,2,TRUE
1,1,5,no,S,-4,24,736,0.90625,1,1700,1,2,TRUE
0,0,3,no,S,-3,24,700,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,NA,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,664,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,700,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,737,0.90625,1,1700,1,2,TRUE
3,3,3,yes,S,0,24,737,0.90625,1,1700,1,2,TRUE
2,2,2,yes,S,0,24,663,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,805,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,596,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,804,0.90625,1,1700,1,2,TRUE
4,4,4,yes,S,0,24,735,0.90625,1,1700,1,2,TRUE
2,2,2,yes,S,0,24,768,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,596,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,735,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,840,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,804,0.90625,1,1700,1,2,TRUE
5,5,5,yes,S,0,24,597,0.90625,1,1700,1,2,TRUE
4,4,4,yes,S,0,24,700,0.90625,1,1700,1,2,TRUE
2,2,2,yes,S,0,24,803,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,628,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,872,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,628,0.90625,1,1700,1,2,TRUE
3,3,3,yes,S,0,24,805,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,909,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,597,0.90625,1,1700,1,2,TRUE
6,6,6,yes,S,0,24,804,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,701,0.90625,1,1700,1,2,TRUE
4,4,4,yes,S,0,24,909,0.90625,1,1700,1,2,TRUE
3,3,3,yes,S,0,24,628,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,737,0.90625,1,1700,1,2,TRUE
5,5,5,yes,S,0,24,737,0.90625,1,1700,1,2,TRUE
2,2,2,yes,S,0,24,804,0.90625,1,1700,1,2,TRUE
3,3,3,yes,S,0,24,628,0.90625,1,1700,1,2,TRUE
1,1,1,yes,S,0,24,768,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,736,0.90625,1,1700,1,2,TRUE
2,2,2,yes,S,0,24,627,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,872,0.90625,1,1700,1,2,TRUE
0,0,0,yes,S,0,24,560,0.90625,1,1700,1,2,TRUE
12,12,8,no,A,4,25,596,0.555555556,0,1700,2,2,FALSE
10,10,14,no,A,-4,25,839,0.555555556,0,1700,2,2,FALSE
9,9,12,no,A,-3,25,873,0.555555556,0,1700,2,2,FALSE
9,9,10,no,A,-1,25,628,0.555555556,0,1700,2,2,FALSE
10,10,11,no,A,-1,25,872,0.555555556,0,1700,2,2,FALSE
10,10,12,no,A,-2,25,628,0.555555556,0,1700,2,2,FALSE
11,11,10,no,A,1,25,664,0.555555556,0,1700,2,2,FALSE
12,12,9,no,A,3,25,664,0.555555556,0,1700,2,2,FALSE
14,14,13,no,A,1,25,736,0.555555556,0,1700,2,2,FALSE
11,11,13,no,A,-2,25,737,0.555555556,0,1700,2,2,FALSE
8,8,9,no,A,-1,25,804,0.555555556,0,1700,2,2,FALSE
9,9,11,no,A,-2,25,804,0.555555556,0,1700,2,2,FALSE
11,11,13,no,A,-2,25,872,0.555555556,0,1700,2,2,FALSE
11,11,9,no,A,2,25,736,0.555555556,0,1700,2,2,FALSE
10,10,12,no,A,-2,25,840,0.555555556,0,1700,2,2,FALSE
11,11,12,no,A,-1,25,768,0.555555556,0,1700,2,2,FALSE
9,9,12,no,A,-3,25,803,0.555555556,0,1700,2,2,FALSE
12,12,10,no,A,2,25,664,0.555555556,0,1700,2,2,FALSE
13,13,9,no,A,4,25,700,0.555555556,0,1700,2,2,FALSE
10,10,11,no,A,-1,25,628,0.555555556,0,1700,2,2,FALSE
11,11,9,no,A,2,25,804,0.555555556,0,1700,2,2,FALSE
12,12,10,no,A,2,25,663,0.555555556,0,1700,2,2,FALSE
8,8,13,no,A,-5,25,699,0.555555556,0,1700,2,2,FALSE
9,9,10,no,A,-1,25,664,0.555555556,0,1700,2,2,FALSE
10,10,12,no,A,-2,25,804,0.555555556,0,1700,2,2,FALSE
12,12,11,no,A,1,25,700,0.555555556,0,1700,2,2,FALSE
12,12,13,no,A,-1,25,737,0.555555556,0,1700,2,2,FALSE
9,9,14,no,A,-5,25,628,0.555555556,0,1700,2,2,FALSE
11,11,12,no,A,-1,25,596,0.555555556,0,1700,2,2,FALSE
12,12,11,no,A,1,25,840,0.555555556,0,1700,2,2,FALSE
13,13,12,no,A,1,25,840,0.555555556,0,1700,2,2,FALSE
13,13,10,no,A,3,25,628,0.555555556,0,1700,2,2,FALSE
12,12,13,no,A,-1,25,701,0.555555556,0,1700,2,2,FALSE
11,11,12,no,A,-1,25,840,0.555555556,0,1700,2,2,FALSE
12,12,8,no,A,4,25,628,0.555555556,0,1700,2,2,FALSE
14,14,11,no,A,3,25,872,0.555555556,0,1700,2,2,FALSE
13,13,9,no,A,4,25,628,0.555555556,0,1700,2,2,FALSE
12,12,11,no,A,1,25,872,0.555555556,0,1700,2,2,FALSE
13,13,12,no,A,1,25,840,0.555555556,0,1700,2,2,FALSE
13,13,11,no,A,2,25,664,0.555555556,0,1700,2,2,FALSE
8,8,8,yes,A,0,25,627,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,628,0.555555556,0,1700,2,2,FALSE
8,8,8,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,872,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,803,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,628,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,701,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,944,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,804,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,736,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,736,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,767,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,628,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,1012,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,456,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,872,0.555555556,0,1700,2,2,FALSE
14,14,14,yes,A,0,25,700,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,560,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,768,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,841,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,805,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,1012,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,628,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,700,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,700,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,735,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,944,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,944,0.555555556,0,1700,2,2,FALSE
9,9,9,yes,A,0,25,736,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,872,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,736,0.555555556,0,1700,2,2,FALSE
12,12,12,yes,A,0,25,908,0.555555556,0,1700,2,2,FALSE
13,13,13,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
10,10,10,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
11,11,11,yes,A,0,25,664,0.555555556,0,1700,2,2,FALSE
14,14,14,yes,A,0,25,700,0.555555556,0,1700,2,2,FALSE
0,0,2,no,S,-2,25,909,0.555555556,0,1700,2,2,FALSE
0,0,5,no,S,-5,25,700,0.555555556,0,1700,2,2,FALSE
0,0,1,no,S,-1,25,700,0.555555556,0,1700,2,2,FALSE
0,0,3,no,S,-3,25,628,0.555555556,0,1700,2,2,FALSE
0,0,4,no,S,-4,25,664,0.555555556,0,1700,2,2,FALSE
3,3,0,no,S,3,25,804,0.555555556,0,1700,2,2,FALSE
1,1,0,no,S,1,25,839,0.555555556,0,1700,2,2,FALSE
0,0,1,no,S,-1,25,769,0.555555556,0,1700,2,2,FALSE
2,2,0,no,S,2,25,735,0.555555556,0,1700,2,2,FALSE
4,4,0,no,S,4,25,736,0.555555556,0,1700,2,2,FALSE
